Timestamp,Status,Tag ID,Duty Cycle
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:19,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:20,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:21,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:22,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:23,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-11 21:30:24,STAND BY,RFID IS READING,0.3
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:32,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:33,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:34,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:35,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:36,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:37,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:38,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:39,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:40,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:41,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:42,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:43,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:44,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:45,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:46,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:47,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:48,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:49,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:50,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:51,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:52,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:53,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:54,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
2024-07-12 10:44:55,STAND BY,RFID IS READING,1
